time,Gqw,Gqx,Gqy,Gqz,Lqw,Lqx,Lqy,Lqz,rx,ry,rz,lx,ly,lz,ax,ay,az,mx,my,mz,gx,gy,gz,temp
18.668651,0.183272,0.513185,0.720393,0.429054,0.985946,0.047187,-0.09512,-0.128983,0.119722,-0.176305,-0.270759,-0.138694,-0.231057,0.072935,0.758661,0.058892,0.191817,-1.338734,14.09496,27.548529,-15.695811,12.577225,-10.826524,7.501755
18.678661,0.183602,0.511908,0.720907,0.429574,0.986012,0.047173,-0.096042,-0.127793,0.119752,-0.178284,-0.26849,-0.131913,-0.242058,0.089182,0.748476,0.076419,0.183778,-1.748721,14.182736,27.548529,-6.304507,7.707659,-13.956959,7.464254
18.688671,0.185216,0.510024,0.720748,0.431385,0.985834,0.047834,-0.098861,-0.12677,0.121724,-0.183826,-0.267013,-0.142792,-0.199553,0.068701,0.786993,0.059638,0.207147,-1.748721,14.182736,27.548529,-29.052332,6.246789,-18.617828,7.301749
18.698681,0.188062,0.507307,0.719822,0.43489,0.985376,0.049537,-0.103802,-0.125721,0.12641,-0.193315,-0.266076,-0.224705,-0.180674,0.040995,0.832547,-0.006182,0.174057,-1.912716,13.568298,27.548529,-55.765377,8.472877,-23.556959,7.67676
18.708691,0.190613,0.504501,0.719126,0.438183,0.984964,0.051108,-0.108423,-0.124408,0.130684,-0.202244,-0.264563,-0.329018,-0.205874,0.034899,0.852361,-0.070137,0.093109,-1.912716,13.568298,27.548529,-51.382767,10.629398,-24.670002,7.389251
18.718701,0.192121,0.502407,0.719251,0.439721,0.984816,0.051473,-0.111087,-0.123072,0.131935,-0.20762,-0.262414,-0.413172,-0.17936,-0.033307,0.900322,-0.167282,0.081892,-2.4047,12.866082,27.80271,-25.226246,7.290268,-22.23522,7.739262
18.728711,0.192691,0.501421,0.719708,0.43985,0.984842,0.051079,-0.11193,-0.122263,0.131216,-0.209507,-0.26084,-0.393938,-0.070018,-0.04606,0.987912,-0.153111,0.150876,-2.4047,12.866082,27.80271,-4.008854,2.072876,-13.470002,7.501755
18.738721,0.193262,0.500201,0.719922,0.440638,0.984806,0.05129,-0.113172,-0.121318,0.131805,-0.212047,-0.259191,-0.400435,0.066713,-0.021355,1.116611,-0.119175,0.19406,-2.486697,12.602752,27.887436,-11.313202,6.455485,-12.426524,7.451753
18.748731,0.195992,0.496308,0.719058,0.445221,0.984259,0.053804,-0.118922,-0.119155,0.138105,-0.223125,-0.256444,-0.481252,0.07938,-0.04924,1.15809,-0.180893,0.158727,-2.486697,12.602752,27.887436,-66.339287,21.481573,-30.791742,7.539256
18.758741,0.199016,0.49242,0.716741,0.451881,0.98331,0.058408,-0.125952,-0.117582,0.149163,-0.236153,-0.255753,-0.547131,0.000287,0.018165,1.127351,-0.16579,0.043007,-2.4047,12.163867,28.480524,-92.495811,27.603312,-19.31348,7.414252
18.768751,0.202292,0.489541,0.713466,0.458688,0.982104,0.06345,-0.132962,-0.117336,0.161484,-0.248836,-0.258061,-0.565381,-0.000538,0.107539,1.149017,-0.098479,-0.014386,-2.4047,12.163867,28.480524,-97.782768,18.977224,-6.583045,7.66426
18.778761,0.205303,0.48834,0.709726,0.464395,0.980845,0.068019,-0.138695,-0.118657,0.172938,-0.258814,-0.263338,-0.495913,-0.031346,0.202747,1.106611,0.013956,-0.023359,-2.486697,10.847213,28.395798,-85.817551,5.133746,8.651737,7.451753
18.788771,0.207252,0.489053,0.706767,0.467284,0.979962,0.070637,-0.141548,-0.121029,0.179841,-0.263359,-0.269646,-0.346278,-0.030711,0.304424,1.05865,0.172818,0.038707,-2.486697,10.847213,28.395798,-48.252335,-10.240167,19.086519,7.126743
18.798781,0.208778,0.490479,0.704903,0.467926,0.979437,0.071275,-0.142709,-0.123523,0.182208,-0.265032,-0.275263,-0.385332,0.004195,0.292707,1.105129,0.143171,0.027491,-2.650692,10.320551,29.07361,-20.21755,-20.67495,15.538693,7.65176
18.808791,0.210662,0.491626,0.703773,0.467578,0.979054,0.070656,-0.143762,-0.125675,0.181893,-0.266899,-0.279815,-0.326472,-0.005237,0.192905,1.055502,0.084251,0.110308,-2.650692,10.320551,29.07361,-10.826245,-25.822775,5.034346,7.514255
18.818801,0.212363,0.493349,0.702773,0.466496,0.978751,0.069522,-0.144119,-0.128229,0.180406,-0.267462,-0.284877,-0.252527,-0.032939,0.136245,0.99106,0.068215,0.175179,-2.568695,10.320551,28.904158,-1.574072,-31.179298,8.443042,7.264247
18.828811,0.213872,0.494979,0.701693,0.465704,0.978432,0.06873,-0.14449,-0.13065,0.17959,-0.267984,-0.289762,-0.194498,-0.043898,0.136138,0.957913,0.094319,0.209764,-2.568695,10.320551,28.904158,-3.452333,-27.770601,9.973476,7.589258
18.838821,0.215005,0.49655,0.700652,0.465078,0.978148,0.068223,-0.144646,-0.132855,0.179221,-0.26804,-0.294223,-0.183627,-0.048315,0.138571,0.950876,0.09954,0.211073,-2.076711,9.881667,29.07361,-2.547985,-23.387993,11.712606,7.539256
18.848831,0.216009,0.497987,0.6997,0.464509,0.977887,0.067775,-0.144764,-0.134861,0.178905,-0.268044,-0.298277,-0.179691,-0.059982,0.122551,0.937173,0.084996,0.213129,-2.076711,9.881667,29.07361,-2.200159,-21.161905,10.808259,7.289248
18.858841,0.217046,0.49894,0.699046,0.463987,0.977673,0.067203,-0.145083,-0.136347,0.178269,-0.268578,-0.301282,-0.169645,-0.055242,0.096049,0.933839,0.066537,0.232572,-1.830719,10.05722,28.904158,-2.408854,-17.892342,5.103911,7.626759
18.868851,0.217981,0.499125,0.698898,0.463574,0.97756,0.06652,-0.145604,-0.136938,0.177231,-0.269713,-0.30246,-0.163139,-0.064718,0.048156,0.915507,0.028127,0.254444,-1.830719,10.05722,28.904158,-1.991463,-11.21408,-3.31348,7.389251
18.878861,0.218501,0.498811,0.699234,0.46316,0.977585,0.065803,-0.14593,-0.136755,0.175841,-0.270611,-0.301978,-0.181989,-0.073829,0.025814,0.911618,0.000158,0.246032,-1.666724,9.969443,29.243065,1.695493,-4.048862,-7.97435,7.426753
18.888871,0.218207,0.498573,0.700194,0.462104,0.977852,0.064706,-0.14523,-0.136112,0.173173,-0.269668,-0.300163,-0.200743,-0.071588,0.019652,0.920321,-0.012335,0.235563,-1.666724,9.969443,29.243065,14.98245,-0.01408,-8.252611,7.376751
18.898881,0.217108,0.498504,0.70159,0.460574,0.978313,0.063436,-0.143566,-0.135159,0.169724,-0.266915,-0.297412,-0.252764,-0.068146,0.022372,0.94495,-0.033591,0.196678,-1.994713,10.408328,28.56525,26.04332,3.951137,-6.37435,7.464254
18.908891,0.215512,0.498512,0.703136,0.458956,0.978857,0.062268,-0.141418,-0.134027,0.166275,-0.263193,-0.29421,-0.311031,-0.07817,0.040183,0.962357,-0.046643,0.140781,-1.994713,10.408328,28.56525,30.56506,7.498963,-4.217828,7.414252
18.918901,0.213754,0.498491,0.704668,0.457448,0.979404,0.061263,-0.139199,-0.132811,0.163129,-0.259286,-0.290878,-0.354717,-0.099589,0.063969,0.964579,-0.048881,0.088622,-1.994713,10.671659,28.649977,30.425928,9.58592,-3.243915,7.401752
18.928911,0.212106,0.498395,0.706123,0.456075,0.979912,0.060342,-0.137163,-0.131597,0.160232,-0.255711,-0.287635,-0.408369,-0.10663,0.079524,0.982727,-0.062492,0.039268,-1.994713,10.671659,28.649977,28.130276,9.725051,-3.661307,7.514255
18.938921,0.210606,0.498339,0.707649,0.454464,0.980421,0.059138,-0.135121,-0.130456,0.156797,-0.252185,-0.284485,-0.434151,-0.0858,0.077566,1.0118,-0.074425,0.031416,-1.912716,11.022767,28.734705,29.660711,7.151137,-5.122176,7.314249
18.948931,0.209346,0.498342,0.709168,0.45267,0.980905,0.057687,-0.133173,-0.129469,0.152944,-0.248883,-0.281631,-0.426926,-0.072839,0.066935,1.018836,-0.077222,0.048803,-1.912716,11.022767,28.734705,29.869406,3.812007,-6.304785,7.514255
18.958941,0.208414,0.498417,0.710528,0.45088,0.98132,0.056156,-0.131479,-0.128731,0.14909,-0.246063,-0.279343,-0.413602,-0.057115,0.064984,1.027169,-0.069018,0.066936,-1.912716,11.549429,28.480524,27.295494,0.403311,-6.513481,7.426753
18.968951,0.207557,0.498709,0.71178,0.448976,0.981706,0.054555,-0.129725,-0.128254,0.145151,-0.243098,-0.277578,-0.394986,-0.054266,0.06207,1.021614,-0.060255,0.083388,-1.912716,11.549429,28.480524,27.78245,-2.240167,-4.77435,7.214246
18.978961,0.206764,0.499437,0.712634,0.447175,0.982005,0.05319,-0.127944,-0.128324,0.141826,-0.239928,-0.277002,-0.364533,-0.052204,0.085197,1.014392,-0.024268,0.094231,-1.912716,11.812759,28.649977,25.625929,-5.301036,1.069128,7.526756
18.988971,0.206077,0.500507,0.713331,0.445178,0.982268,0.051703,-0.126051,-0.128796,0.138321,-0.236511,-0.277214,-0.344734,-0.049618,0.081494,1.008096,-0.01681,0.110308,-1.912716,11.812759,28.649977,26.669407,-9.405384,3.782172,7.364251
18.998981,0.205387,0.501592,0.714205,0.442869,0.982566,0.0499,-0.123994,-0.129227,0.134119,-0.232867,-0.277249,-0.328973,-0.046883,0.054157,1.000133,-0.030794,0.135546,-1.748721,12.514975,28.480524,30.147667,-10.866254,2.112607,7.526756
19.008991,0.204785,0.5025,0.715173,0.44055,0.982866,0.048002,-0.122063,-0.129504,0.12973,-0.229521,-0.276989,-0.301302,-0.056944,0.029323,0.976245,-0.036947,0.163027,-1.748721,12.514975,28.480524,29.799841,-10.587993,-0.391741,7.326749
19.019001,0.204291,0.503221,0.716223,0.438245,0.983163,0.046021,-0.120287,-0.12963,0.125195,-0.226524,-0.276446,-0.271887,-0.061272,0.017444,0.958839,-0.030048,0.187517,-1.584727,13.129414,28.226343,28.965059,-10.309732,-2.965654,7.626759
19.029011,0.203887,0.503717,0.717282,0.436126,0.983442,0.044131,-0.118748,-0.129587,0.120884,-0.223995,-0.275641,-0.230404,-0.051475,0.005299,0.949209,-0.014759,0.22715,-1.584727,13.129414,28.226343,26.460711,-8.918427,-4.843915,7.526756
19.039021,0.203485,0.504069,0.718408,0.434049,0.983727,0.042237,-0.117277,-0.129395,0.116558,-0.221617,-0.274553,-0.196581,-0.034471,0.006866,0.951246,0.009108,0.256875,-1.502729,13.129414,28.311069,26.182449,-7.874949,-6.235219,7.364251
19.049031,0.202972,0.504169,0.719627,0.432149,0.984031,0.040485,-0.115878,-0.128901,0.112477,-0.219374,-0.272902,-0.173696,-0.019698,0.021963,0.957542,0.038382,0.270709,-1.502729,13.129414,28.311069,25.347668,-4.466254,-7.696089,7.264247
19.059041,0.202384,0.50397,0.720951,0.430448,0.984354,0.038863,-0.114608,-0.128073,0.108631,-0.217382,-0.27063,-0.157064,-0.006765,0.040295,0.964949,0.067096,0.277813,-1.420732,13.743852,27.972162,23.886797,-0.987993,-9.852611,7.564257
19.069051,0.20167,0.503435,0.722493,0.428819,0.984721,0.03725,-0.113371,-0.126824,0.104728,-0.215494,-0.267511,-0.169279,0.013222,0.026105,0.985689,0.054604,0.285291,-1.420732,13.743852,27.972162,24.234625,2.629398,-13.261307,7.301749
19.079061,0.200632,0.502371,0.724695,0.426835,0.985233,0.03521,-0.111851,-0.12476,0.099709,-0.213226,-0.262598,-0.21491,0.036138,0.016238,1.023281,0.029245,0.268465,-1.584727,14.358291,27.887436,30.912886,7.429398,-20.843916,7.526756
19.089071,0.199221,0.500962,0.72764,0.424131,0.985906,0.03245,-0.109772,-0.122008,0.092946,-0.210074,-0.256058,-0.253201,0.061068,0.01469,1.060872,0.016939,0.253884,-1.584727,14.358291,27.887436,41.834625,9.794616,-27.870003,7.264247
19.099081,0.197517,0.49933,0.730863,0.421301,0.986636,0.0296,-0.107458,-0.118853,0.085881,-0.206472,-0.248674,-0.291661,0.029091,0.009974,1.047169,-0.005622,0.218177,-1.584727,15.148283,27.972162,45.38245,13.272877,-30.23522,7.751762
19.109091,0.195882,0.497062,0.73452,0.418377,0.987407,0.026433,-0.105354,-0.11502,0.078124,-0.203372,-0.239905,-0.315487,-0.067436,-0.034581,0.964764,-0.061373,0.189387,-1.584727,15.148283,27.972162,46.495495,16.194616,-38.79174,7.226747
19.119101,0.194596,0.494279,0.738459,0.41533,0.988161,0.022867,-0.103644,-0.11078,0.069614,-0.20112,-0.23031,-0.344977,-0.114611,-0.094556,0.928099,-0.124956,0.18677,-2.240705,15.938275,27.80271,45.591145,15.568529,-46.79174,7.589258
19.129111,0.194289,0.49112,0.741916,0.413054,0.988716,0.019637,-0.10325,-0.106742,0.062167,-0.201334,-0.221369,-0.352369,-0.121072,-0.105716,0.924951,-0.130176,0.188078,-2.240705,15.938275,27.80271,30.425928,12.368528,-50.200436,7.65176
19.139121,0.1951,0.487544,0.744691,0.411913,0.989034,0.017046,-0.104478,-0.102983,0.056444,-0.204578,-0.213297,-0.318624,-0.108634,-0.10291,0.921988,-0.097733,0.216868,-2.4047,16.464937,27.633257,10.32158,9.655485,-52.704784,7.301749
19.149131,0.196013,0.483614,0.748105,0.409921,0.989413,0.013458,-0.105487,-0.098757,0.048526,-0.20757,-0.204024,-0.276114,-0.065627,-0.129262,0.938654,-0.075917,0.281365,-2.4047,16.464937,27.633257,19.225927,6.942442,-61.887394,7.514255
19.159141,0.196225,0.479624,0.752716,0.406049,0.989999,0.00821,-0.105014,-0.093846,0.036766,-0.207881,-0.19286,-0.254344,-0.01941,-0.189347,0.964209,-0.08841,0.352966,-3.142676,16.816046,27.633257,44.617233,5.342442,-70.026527,7.501755
19.169151,0.195945,0.475315,0.758194,0.401029,0.990691,0.001905,-0.103675,-0.088204,0.022546,-0.20655,-0.179935,-0.258964,0.020197,-0.283939,0.993837,-0.140432,0.425501,-3.142676,16.816046,27.633257,60.547668,6.872877,-77.609131,7.401752
19.179161,0.195364,0.470847,0.763907,0.395703,0.991369,-0.004613,-0.101994,-0.082244,0.007793,-0.204406,-0.16634,-0.234885,0.040572,-0.383141,0.993837,-0.181452,0.513927,-3.552663,17.430483,27.040169,65.556366,9.168529,-79.417831,7.801764
19.189171,0.1945,0.466191,0.769627,0.390526,0.991998,-0.010902,-0.100216,-0.076012,-0.006527,-0.201853,-0.15229,-0.198873,0.123768,-0.373575,1.050317,-0.112276,0.571133,-3.552663,17.430483,27.040169,65.417236,13.412007,-79.348267,7.514255
19.199181,0.193451,0.460889,0.775444,0.385803,0.99257,-0.016827,-0.098717,-0.069107,-0.020161,-0.199616,-0.137004,-0.163318,0.107946,-0.253423,1.024947,0.018244,0.517292,-4.126645,18.132698,26.616535,61.38245,20.438093,-83.800438,7.501755
19.209191,0.19239,0.454817,0.781744,0.380793,0.993087,-0.023217,-0.097322,-0.061378,-0.03485,-0.197428,-0.120001,-0.147311,0.137962,-0.178211,1.04328,0.116694,0.496354,-4.126645,18.132698,26.616535,64.443321,23.568529,-93.678696,7.226747
19.219201,0.190681,0.448325,0.788739,0.374881,0.993602,-0.03034,-0.095093,-0.052835,-0.051221,-0.193378,-0.101281,-0.151056,0.116424,-0.095805,1.025132,0.195566,0.435035,-5.028616,18.571583,26.277628,78.008537,28.020702,-100.148262,7.114243
19.229211,0.188525,0.441751,0.796261,0.367809,0.994051,-0.038408,-0.091972,-0.043923,-0.069551,-0.187316,-0.081779,-0.193818,0.14789,0.049591,1.072353,0.317137,0.327354,-5.028616,18.571583,26.277628,92.895493,27.812008,-104.043915,7.601758
19.239221,0.18716,0.43448,0.804337,0.359501,0.994255,-0.048092,-0.089152,-0.034585,-0.091087,-0.181604,-0.061242,-0.222422,0.261643,0.32168,1.17809,0.572026,0.172001,-6.176579,18.571583,25.769266,100.965057,18.490269,-119.278702,7.239247
19.249231,0.18803,0.424719,0.81403,0.348731,0.993953,-0.061566,-0.087832,-0.023512,-0.120457,-0.178443,-0.036512,-0.35104,0.371949,0.512105,1.323084,0.719141,-0.002982,-6.176579,18.571583,25.769266,113.834625,-0.640167,-164.774353,7.539256
19.259241,0.190631,0.412375,0.823451,0.339905,0.993126,-0.074338,-0.089748,-0.010929,-0.148654,-0.180872,-0.008504,-0.378738,0.209998,0.509775,1.18383,0.676256,-0.092903,-7.406539,19.010468,24.752546,80.652016,2.420703,-190.235214,7.35175
19.269251,0.193655,0.400358,0.83244,0.330537,0.991931,-0.087555,-0.091683,0.000997,-0.177759,-0.182726,0.018338,-0.339306,0.306035,0.190951,1.231791,0.553939,0.182096,-7.406539,19.010468,24.752546,82.80854,-6.344515,-187.939575,7.126743
19.279261,0.194684,0.389879,0.841195,0.32013,0.99069,-0.100522,-0.090991,0.012208,-0.206111,-0.178784,0.043184,-0.319557,0.013315,0.089635,0.982171,0.389669,0.143024,-9.210482,19.800461,23.820551,104.373756,1.72505,-166.791748,7.489254
19.289271,0.196492,0.380522,0.848352,0.311276,0.989276,-0.111897,-0.091345,0.021636,-0.230963,-0.176809,0.064297,-0.347473,-0.091231,0.065244,0.911618,0.331867,0.098344,-9.210482,19.800461,23.820551,82.599838,-6.41408,-148.287399,7.551756
19.299281,0.199563,0.372156,0.853781,0.304521,0.987762,-0.121417,-0.093442,0.0292,-0.251934,-0.178451,0.081765,-0.265876,-0.221101,-0.056835,0.767179,0.244045,0.180226,-10.440442,20.151569,23.142736,52.756363,-17.266254,-131.104782,7.364251
19.309291,0.202954,0.36376,0.858203,0.299959,0.98624,-0.12893,-0.096868,0.036401,-0.269021,-0.182698,0.098575,-0.256432,-0.30495,-0.208068,0.713107,0.119305,0.263418,-10.440442,20.151569,23.142736,26.391146,-13.301037,-123.243919,7.489254
19.319301,0.204921,0.357006,0.861839,0.29629,0.985017,-0.134664,-0.098999,0.042505,-0.28217,-0.184631,0.112546,-0.198996,-0.310825,-0.251447,0.67496,0.129001,0.324923,-11.42441,19.976015,22.719103,24.652016,-3.07495,-96.8787,7.364251
19.329311,0.205465,0.352094,0.86481,0.293117,0.984138,-0.138968,-0.099576,0.047372,-0.291942,-0.18386,0.123302,-0.174278,-0.265231,-0.101001,0.667368,0.27537,0.243415,-11.42441,19.976015,22.719103,27.64332,5.203311,-69.956963,7.376751
19.339321,0.20655,0.347397,0.867032,0.291389,0.983316,-0.142047,-0.101219,0.05165,-0.299315,-0.185448,0.132998,-0.197617,-0.222602,-0.059549,0.704218,0.32385,0.214812,-12.080389,19.888237,21.956562,9.138971,3.18592,-63.209133,7.35175
19.349331,0.207404,0.342932,0.86868,0.291164,0.982657,-0.143572,-0.103305,0.05569,-0.303587,-0.188143,0.142088,-0.288248,-0.218635,-0.030844,0.760512,0.308187,0.145641,-12.080389,19.888237,21.956562,-6.234941,9.377224,-54.304787,7.364251
19.359341,0.208895,0.338875,0.869566,0.292202,0.98207,-0.144042,-0.106385,0.058929,-0.3058,-0.193178,0.149727,-0.332407,-0.307947,-0.05494,0.728477,0.223908,0.107878,-13.146355,19.53713,22.126015,-22.861029,4.855485,-46.374352,7.726762
19.369351,0.211076,0.335764,0.869815,0.293481,0.98153,-0.144314,-0.109842,0.060883,-0.307491,-0.199373,0.154894,-0.30567,-0.353676,-0.137591,0.690515,0.158834,0.167514,-13.146355,19.53713,22.126015,-27.800159,-5.787993,-36.217827,7.326749
19.379361,0.212753,0.333587,0.86983,0.294705,0.981155,-0.144247,-0.112543,0.062151,-0.308214,-0.204332,0.15837,-0.29911,-0.347583,-0.122717,0.687182,0.17748,0.162653,-13.310349,19.2738,21.871836,-23.834942,-4.67495,-24.461308,7.501755
19.389371,0.213692,0.332244,0.869732,0.295831,0.980962,-0.143821,-0.114305,0.062951,-0.30791,-0.20764,0.160505,-0.342573,-0.354905,-0.108481,0.709033,0.163868,0.125264,-13.310349,19.2738,21.871836,-18.408855,-0.779297,-13.470002,7.389251
19.399381,0.214543,0.331658,0.869626,0.296182,0.980812,-0.143923,-0.115377,0.063099,-0.308398,-0.209696,0.161201,-0.295803,-0.35575,-0.094307,0.673664,0.194448,0.140781,-12.98236,19.010468,21.871836,-8.530594,-5.440167,-7.487393,7.326749
19.409391,0.214572,0.332208,0.869499,0.295919,0.98086,-0.14406,-0.115092,0.062563,-0.308501,-0.209278,0.160051,-0.268781,-0.340176,-0.085494,0.664775,0.221298,0.154989,-12.98236,19.010468,21.871836,3.434624,-3.492341,5.173476,7.239247
19.419401,0.214199,0.333513,0.869338,0.295193,0.981016,-0.14432,-0.114005,0.061506,-0.308567,-0.207411,0.157599,-0.232563,-0.305927,-0.068832,0.661812,0.268099,0.175179,-13.310349,18.922691,22.210743,11.295493,-3.909732,13.034346,7.314249
19.429411,0.213371,0.335504,0.869103,0.294227,0.981292,-0.144491,-0.112195,0.060004,-0.308203,-0.20427,0.153981,-0.221172,-0.298165,-0.067306,0.660331,0.277049,0.182283,-13.310349,18.922691,22.210743,16.86071,-2.796689,21.10391,7.451753
19.439421,0.212066,0.338344,0.868664,0.293215,0.981725,-0.144344,-0.109684,0.057888,-0.306929,-0.199977,0.148828,-0.221833,-0.269726,-0.085437,0.6857,0.278913,0.20453,-12.98236,18.922691,22.126015,20.547667,-1.61408,31.816954,7.139244
19.449431,0.210484,0.341847,0.868196,0.291672,0.982214,-0.144442,-0.106472,0.055278,-0.305942,-0.194411,0.142506,-0.219415,-0.271891,-0.100636,0.686997,0.265302,0.214625,-12.98236,18.922691,22.126015,28.408537,-3.21408,38.147388,7.35175
19.459441,0.208482,0.346135,0.867454,0.290259,0.982842,-0.144083,-0.102713,0.052071,-0.303844,-0.188002,0.134728,-0.226311,-0.266072,-0.125741,0.702181,0.244418,0.229954,-13.228353,19.449352,21.956562,29.730276,-1.822776,48.721302,7.264247
19.469451,0.206364,0.351202,0.866162,0.289541,0.983614,-0.142844,-0.09893,0.048083,-0.299866,-0.181882,0.125242,-0.225476,-0.271729,-0.141424,0.702552,0.22484,0.238928,-13.228353,19.449352,21.956562,23.330276,-1.822776,60.68652,7.426753
19.479461,0.204109,0.356973,0.86434,0.289528,0.984512,-0.14072,-0.095137,0.043393,-0.294034,-0.176022,0.114226,-0.220607,-0.247235,-0.169167,0.724218,0.215331,0.270335,-12.490376,19.712685,21.787109,16.791145,-1.266254,71.88652,7.476754
19.489471,0.201725,0.363433,0.862037,0.290028,0.985502,-0.13789,-0.091254,0.038016,-0.286718,-0.170199,0.101739,-0.233282,-0.219745,-0.211296,0.761809,0.187362,0.303985,-12.490376,19.712685,21.787109,12.269406,-1.335819,82.25174,7.301749
19.499481,0.199236,0.370646,0.859003,0.291616,0.98662,-0.1338,-0.087556,0.031828,-0.276827,-0.165,0.087533,-0.227001,-0.204747,-0.237189,0.775327,0.169462,0.332214,-11.506408,20.239346,21.787109,1.278102,-0.01408,95.538696,7.35175
19.509491,0.19673,0.378482,0.855254,0.294259,0.987815,-0.128534,-0.084146,0.024904,-0.264564,-0.160527,0.071817,-0.222288,-0.203308,-0.263589,0.779401,0.140375,0.355583,-11.506408,20.239346,21.787109,-9.991463,0.890268,107.156082,7.476754
19.519501,0.1937,0.3871,0.850794,0.297965,0.989123,-0.121847,-0.080554,0.017306,-0.249397,-0.155768,0.054553,-0.223326,-0.156497,-0.210949,0.813474,0.181023,0.33371,-10.358444,20.327122,21.787109,-18.756681,6.316355,121.97348,7.489254
19.529511,0.190514,0.396017,0.8458,0.302485,0.990414,-0.114208,-0.077133,0.009348,-0.232383,-0.151229,0.03656,-0.237856,-0.12374,-0.193074,0.849954,0.181209,0.326232,-10.358444,20.327122,21.787109,-27.174072,9.168529,129.556091,7.389251
19.539521,0.187187,0.404887,0.840301,0.308095,0.991657,-0.10544,-0.07414,0.001344,-0.213223,-0.147292,0.018501,-0.282174,-0.119218,-0.205901,0.884212,0.127509,0.315763,-9.374476,20.590454,22.210743,-38.930595,14.52505,134.147385,7.601758
19.549531,0.184039,0.414366,0.833797,0.314981,0.992833,-0.095297,-0.071722,-0.007566,-0.191285,-0.144358,-0.001367,-0.299241,-0.102234,-0.154415,0.907729,0.134594,0.278,-9.374476,20.590454,22.210743,-54.304508,14.455485,146.808258,7.35175
19.559541,0.18072,0.424393,0.826627,0.322363,0.993877,-0.084389,-0.069239,-0.017115,-0.167818,-0.140985,-0.022561,-0.279169,-0.036093,-0.133953,0.952357,0.161071,0.303425,-8.226513,20.327122,22.380196,-59.452332,14.942442,156.756088,7.514255
19.569551,0.176951,0.434459,0.81914,0.330065,0.99476,-0.0729,-0.066543,-0.026648,-0.143312,-0.1367,-0.043737,-0.288947,0.008201,-0.068441,0.997356,0.188481,0.272765,-8.226513,20.327122,22.380196,-61.400158,20.229399,161.277832,7.464254
19.579561,0.173378,0.444363,0.811077,0.33858,0.995413,-0.06064,-0.064475,-0.036311,-0.117348,-0.133156,-0.065092,-0.295309,-0.001095,-0.120569,0.995874,0.112406,0.308472,-6.914555,19.712685,23.142736,-72.461029,21.829399,163.434341,7.264247
19.589571,0.169767,0.453577,0.802694,0.348036,0.995839,-0.047538,-0.063072,-0.045464,-0.089826,-0.130311,-0.085381,-0.261766,-0.028333,-0.001911,0.961246,0.175429,0.24061,-6.914555,19.712685,23.142736,-83.591461,29.133747,160.860428,7.301749
19.599581,0.166292,0.462458,0.793877,0.358104,0.995996,-0.033865,-0.062208,-0.05454,-0.061212,-0.127962,-0.105486,-0.40338,-0.043705,0.164962,1.035688,0.173005,0.043007,-5.848589,19.2738,23.735825,-92.287117,31.916355,160.929993,7.364251
19.609591,0.164434,0.470442,0.784493,0.369075,0.995752,-0.020044,-0.063436,-0.063653,-0.032115,-0.129245,-0.125597,-0.553612,0.06245,0.27378,1.216236,0.16219,-0.0686,-5.848589,19.2738,23.735825,-113.156677,24.403311,150.773483,7.489254
19.619601,0.163985,0.47831,0.775299,0.37847,0.995152,-0.008213,-0.065136,-0.073227,-0.006866,-0.131219,-0.146452,-0.459344,0.167969,0.352207,1.273642,0.277235,-0.013264,-4.536632,18.132698,24.583092,-105.991463,4.090268,139.782166,7.464254
19.629611,0.16424,0.48531,0.767615,0.385054,0.994429,0.000397,-0.066351,-0.081906,0.011761,-0.132282,-0.165139,-0.349562,0.154817,0.251427,1.203089,0.240876,0.116477,-4.536632,18.132698,24.583092,-79.974075,-10.93582,115.503914,7.314249
19.639621,0.166474,0.490514,0.760035,0.392466,0.993452,0.008616,-0.07019,-0.089729,0.030007,-0.138355,-0.182232,-0.28133,0.134944,0.102806,1.138462,0.14429,0.24678,-3.634661,17.079376,25.345633,-101.121895,-15.596689,91.990868,7.451753
19.649631,0.16833,0.494155,0.754444,0.397856,0.992634,0.014508,-0.073229,-0.095421,0.043232,-0.143099,-0.194769,-0.239998,-0.00642,0.057114,0.99106,0.090777,0.240049,-3.634661,17.079376,25.345633,-75.313202,-12.81408,65.20826,7.489254
19.659641,0.170911,0.496444,0.749069,0.404016,0.991727,0.020515,-0.077676,-0.100118,0.056918,-0.150527,-0.205518,-0.303666,-0.014312,-0.011232,1.003837,-0.014572,0.236684,-3.388669,16.201607,25.769266,-87.695808,-8.222775,50.251736,7.68926
19.669651,0.175056,0.498699,0.741696,0.412966,0.990321,0.028822,-0.084812,-0.10602,0.076146,-0.162587,-0.219506,-0.331573,0.193395,-0.043233,1.195126,-0.038625,0.325858,-3.388669,16.201607,25.769266,-129.99147,-9.544515,59.573475,7.164245
19.679661,0.18028,0.50096,0.733554,0.422417,0.988561,0.037336,-0.093111,-0.112619,0.096437,-0.176598,-0.235411,-0.310943,0.32348,-0.087079,1.295123,-0.063984,0.417649,-2.814687,15.148283,26.531809,-144.04364,-17.405384,59.921303,7.201746
19.689671,0.185736,0.50268,0.725726,0.431435,0.986677,0.045237,-0.101576,-0.11876,0.115751,-0.190857,-0.250666,-0.172335,0.320816,-0.158406,1.222718,-0.065289,0.547765,-2.814687,15.148283,26.531809,-141.330597,-18.587994,51.573475,7.476754
